gpu,arm,probe,dtype,size,direction,kind,causal,flops,ms,n_cards
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q2048k2048h32/8d128,fwd_bwd,,True,206158430208.0,78.56153869628906,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q256k256h32/4d64,fwd_bwd,,False,12884901888.0,4.682231903076172,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q256k256h32/4d64,fwd_bwd,,True,6442450944.0,5.005311965942383,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q256k256h32/8d64,fwd_bwd,,False,12884901888.0,4.688384056091309,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q256k256h32/8d64,fwd_bwd,,True,6442450944.0,5.021183967590332,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q256k256h9/3d64,fwd,,False,603979776.0,0.28968000411987305,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q256k256h9/3d64,fwd,,True,301989888.0,0.34431999921798706,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q256k256h9/3d64,fwd_bwd,,False,1811939328.0,0.7089066505432129,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q256k256h9/3d64,fwd_bwd,,True,905969664.0,0.7623680035273235,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q384k384h12/1d64,fwd_bwd,,False,10871635968.0,3.741952061653137,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q384k384h12/1d64,fwd_bwd,,True,5435817984.0,4.020224094390869,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q384k384h12/2d32,fwd_bwd,,False,10871635968.0,6.942975997924805,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q384k384h12/2d32,fwd_bwd,,True,5435817984.0,7.467207908630371,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q384k384h12/4d128,fwd,,False,14495514624.0,3.6688896179199215,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q384k384h12/4d128,fwd,,True,7247757312.0,4.21263370513916,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q384k384h12/4d128,fwd_bwd,,False,43486543872.0,8.895440101623535,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q384k384h12/4d128,fwd_bwd,,True,21743271936.0,9.426688194274902,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q384k384h12/4d64,fwd,,False,7247757312.0,3.0418943405151366,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q384k384h12/4d64,fwd_bwd,,False,21743271936.0,7.512831926345825,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q384k384h12/4d64,fwd_bwd,,True,10871635968.0,8.045567989349365,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q384k384h16/16d80,fwd_bwd,,False,4529848320.0,2.2259199619293213,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q384k384h32/2d32,fwd_bwd,,False,7247757312.0,4.6630401611328125,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q4096k4096h8/8d40,fwd,,False,42949672960.0,14.836217498779298,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q4096k4096h8/8d40,fwd,,True,21474836480.0,8.150886535644531,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q4096k4096h8/8d40,fwd_bwd,,False,128849018880.0,60.335615158081055,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q4096k4096h8/8d40,fwd_bwd,,True,64424509440.0,31.575039863586426,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q4096k77h8/8d40,fwd,,False,807403520.0,0.4737535953521729,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q4096k77h8/8d40,fwd_bwd,,False,2422210560.0,2.3198719024658203,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q512k512h16/16d32,fwd_bwd,,False,12884901888.0,6.44812798500061,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q512k512h16/16d32,fwd_bwd,,True,6442450944.0,3.8182400465011597,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q512k512h16/2d128,fwd_bwd,,False,12884901888.0,2.623487949371338,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q512k512h16/2d128,fwd_bwd,,True,6442450944.0,2.8298240900039673,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q512k512h32/2d80,fwd_bwd,,False,8053063680.0,2.3726080656051636,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q512k512h32/4d32,fwd_bwd,,False,12884901888.0,8.018944263458252,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q512k512h32/4d32,fwd_bwd,,True,6442450944.0,8.75929594039917,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q512k512h32/4d80,fwd,,False,5368709120.0,1.8320896148681642,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q512k512h32/4d80,fwd_bwd,,False,16106127360.0,4.465408086776733,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q512k512h32/4d80,fwd_bwd,,True,8053063680.0,4.863232135772705,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q512k512h8/1d80,fwd,,False,10737418240.0,3.6319744110107424,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q512k512h8/1d80,fwd,,True,5368709120.0,4.407398223876953,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q512k512h8/1d80,fwd_bwd,,False,32212254720.0,9.022208213806152,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q512k512h8/1d80,fwd_bwd,,True,16106127360.0,9.749248027801514,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q512k512h8/4d80,fwd,,False,5368709120.0,1.8511872291564941,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q512k512h8/4d80,fwd_bwd,,False,16106127360.0,4.504064083099365,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q512k512h8/4d80,fwd_bwd,,True,8053063680.0,4.909791946411133,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q512k512h8/8d128,fwd_bwd,,False,6442450944.0,2.243583917617798,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q512k512h9/3d64,fwd,,False,2415919104.0,0.9836544036865235,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q512k512h9/3d64,fwd,,True,1207959552.0,1.2183039665222168,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q512k512h9/3d64,fwd_bwd,,False,7247757312.0,2.43993604183197,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q512k512h9/3d64,fwd_bwd,,True,3623878656.0,2.6746881008148193,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q577k577h12/12d64,fwd,,False,16364126208.0,4.58731517791748,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q577k577h12/12d64,fwd,,True,8182063104.0,2.660696029663086,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q577k577h12/12d64,fwd_bwd,,False,49092378624.0,18.303223609924316,18
NVIDIA_GeForce_RTX_3060_Ti,v1,attn,fp32,q577k577h12/12d64,fwd_bwd,,True,24546189312.0,10.456319808959961,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,bf16,b1024m64n64k64,fwd,,,536870912.0,0.06573419417104415,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,bf16,b1024m64n64k64,fwd_bwd,,,1610612736.0,0.22543466091156006,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,bf16,b128m352n224k448,fwd,,,9042919424.0,0.33182721138000487,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,bf16,b128m352n224k448,fwd_bwd,,,27128758272.0,1.0966784000396728,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,bf16,b128m64n512k96,fwd_bwd,,,2415919104.0,0.22897777292463514,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,bf16,b16m416n768k128,fwd_bwd,,,3925868544.0,0.24953600019216537,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,bf16,b16m768n768k416,fwd,,,7851737088.0,0.24399360418319702,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,bf16,b16m768n768k416,fwd_bwd,,,23555211264.0,0.8343551635742188,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,bf16,b192m197n197k64,fwd,,,953769984.0,0.11875839829444886,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,bf16,b192m197n197k64,fwd_bwd,,,2861309952.0,0.33209295925639926,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,bf16,b192m197n64k197,fwd,,,953769984.0,0.08337066570917766,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,bf16,b192m197n64k197,fwd_bwd,,,2861309952.0,0.2995062896183559,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,bf16,b256m128n128k128,fwd,,,1073741824.0,0.0681434671084086,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,bf16,b256m128n128k128,fwd_bwd,,,3221225472.0,0.22254933251274955,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,bf16,b256m160n320k256,fwd,,,6710886400.0,0.3482623934745789,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,bf16,b256m160n320k256,fwd_bwd,,,20132659200.0,1.0142720222473143,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,bf16,b256m576n32k64,fwd_bwd,,,1811939328.0,0.2453048759036594,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,bf16,b256m64n448k160,fwd,,,2348810240.0,0.16491520404815674,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,bf16,b256m64n448k160,fwd_bwd,,,7046430720.0,0.5783552169799805,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,bf16,b256m96n128k96,fwd_bwd,,,1811939328.0,0.17288533304676867,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,bf16,b2m1024n1024k1024,fwd,,,4294967296.0,0.14492160081863403,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,bf16,b2m1024n1024k1024,fwd_bwd,,,12884901888.0,0.4454400062561035,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,bf16,b32m1024n64k192,fwd_bwd,,,2415919104.0,0.17122132579485577,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,bf16,b32m256n256k256,fwd,,,1073741824.0,0.04448711077372233,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,bf16,b32m256n256k256,fwd_bwd,,,3221225472.0,0.1420308564390455,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,bf16,b32m800n384k224,fwd,,,4404019200.0,0.1889791965484619,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,bf16,b32m800n384k224,fwd_bwd,,,13212057600.0,0.5864447832107544,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,bf16,b36m512n512k64,fwd,,,1207959552.0,0.10158079862594604,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,bf16,b36m512n512k64,fwd_bwd,,,3623878656.0,0.2753640115261078,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,bf16,b36m512n64k512,fwd,,,1207959552.0,0.06249599903821945,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,bf16,b36m512n64k512,fwd_bwd,,,3623878656.0,0.22220799658033585,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,bf16,b4m480n896k672,fwd,,,2312110080.0,0.10245120525360107,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,bf16,b4m480n896k672,fwd_bwd,,,6936330240.0,0.2992960044315883,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,bf16,b4m512n512k512,fwd,,,1073741824.0,0.04031843380052216,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,bf16,b4m512n512k512,fwd_bwd,,,3221225472.0,0.12539093444744748,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,bf16,b512m480n96k352,fwd,,,16609443840.0,0.7875576019287109,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,bf16,b512m480n96k352,fwd_bwd,,,49828331520.0,2.272255992889404,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,bf16,b64m320n288k608,fwd,,,7172259840.0,0.30522879362106325,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,bf16,b64m320n288k608,fwd_bwd,,,21516779520.0,0.9626624107360839,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,bf16,b64m384n96k352,fwd,,,1660944384.0,0.08633600175380707,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,bf16,b64m384n96k352,fwd_bwd,,,4982833152.0,0.28767086778368267,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,bf16,b64m800n64k224,fwd_bwd,,,4404019200.0,0.30302856649671284,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,bf16,b8m224n352k800,fwd_bwd,,,3027763200.0,0.16080245604881874,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp16,b1024m64n64k64,fwd,,,536870912.0,0.06467509726362844,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp16,b1024m64n64k64,fwd_bwd,,,1610612736.0,0.22085972759458755,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp16,b128m352n224k448,fwd,,,9042919424.0,0.3344383955001831,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp16,b128m352n224k448,fwd_bwd,,,27128758272.0,1.0415103912353514,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp16,b128m64n512k96,fwd_bwd,,,2415919104.0,0.2269866731431749,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp16,b16m416n768k128,fwd_bwd,,,3925868544.0,0.2273813353644477,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp16,b16m768n768k416,fwd,,,7851737088.0,0.2381511926651001,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp16,b16m768n768k416,fwd_bwd,,,23555211264.0,0.8384511947631836,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp16,b192m197n197k64,fwd,,,953769984.0,0.11826640367507935,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp16,b192m197n197k64,fwd_bwd,,,2861309952.0,0.3318613370259603,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp16,b192m197n64k197,fwd,,,953769984.0,0.08302933474381764,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp16,b192m197n64k197,fwd_bwd,,,2861309952.0,0.29732572180884226,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp16,b256m128n128k128,fwd,,,1073741824.0,0.07248874778275963,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp16,b256m128n128k128,fwd_bwd,,,3221225472.0,0.24035555786556667,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp16,b256m160n320k256,fwd,,,6710886400.0,0.3787440061569214,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp16,b256m160n320k256,fwd_bwd,,,20132659200.0,1.0334208011627197,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp16,b256m576n32k64,fwd_bwd,,,1811939328.0,0.24228976832495797,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp16,b256m64n448k160,fwd,,,2348810240.0,0.1401087999343872,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp16,b256m64n448k160,fwd_bwd,,,7046430720.0,0.5430271863937378,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp16,b256m96n128k96,fwd_bwd,,,1811939328.0,0.17895890636877582,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp16,b2m1024n1024k1024,fwd,,,4294967296.0,0.14407680034637452,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp16,b2m1024n1024k1024,fwd_bwd,,,12884901888.0,0.4403968095779419,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp16,b32m1024n64k192,fwd_bwd,,,2415919104.0,0.16379733116198808,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp16,b32m256n256k256,fwd,,,1073741824.0,0.044589511553446454,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp16,b32m256n256k256,fwd_bwd,,,3221225472.0,0.14273828268051147,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp16,b32m800n384k224,fwd,,,4404019200.0,0.18298799991607667,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp16,b32m800n384k224,fwd_bwd,,,13212057600.0,0.5595040082931519,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp16,b36m512n512k64,fwd,,,1207959552.0,0.06426425903074204,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp16,b36m512n512k64,fwd_bwd,,,3623878656.0,0.23244799507988823,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp16,b36m512n64k512,fwd,,,1207959552.0,0.062023758493138084,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp16,b36m512n64k512,fwd_bwd,,,3623878656.0,0.20065280199050903,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp16,b4m480n896k672,fwd,,,2312110080.0,0.10168319940567017,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp16,b4m480n896k672,fwd_bwd,,,6936330240.0,0.2964480093547276,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp16,b4m512n512k512,fwd,,,1073741824.0,0.03989062878207261,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp16,b4m512n512k512,fwd_bwd,,,3221225472.0,0.12423039997617404,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp16,b512m480n96k352,fwd,,,16609443840.0,0.7819519996643066,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp16,b512m480n96k352,fwd_bwd,,,49828331520.0,2.265087985992432,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp16,b64m320n288k608,fwd,,,7172259840.0,0.304255998134613,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp16,b64m320n288k608,fwd_bwd,,,21516779520.0,1.0009600162506103,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp16,b64m384n96k352,fwd,,,1660944384.0,0.08599466582139334,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp16,b64m384n96k352,fwd_bwd,,,4982833152.0,0.27059200406074524,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp16,b64m800n64k224,fwd_bwd,,,4404019200.0,0.28664685998644146,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp16,b8m224n352k800,fwd_bwd,,,3027763200.0,0.15563568702110878,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp32,b1024m64n64k64,fwd,,,536870912.0,0.22074880599975585,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp32,b1024m64n64k64,fwd_bwd,,,1610612736.0,0.7171072006225586,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp32,b128m352n224k448,fwd,,,9042919424.0,1.1612063884735107,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp32,b128m352n224k448,fwd_bwd,,,27128758272.0,3.430057716369629,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp32,b128m64n512k96,fwd_bwd,,,2415919104.0,0.58122239112854,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp32,b16m416n768k128,fwd_bwd,,,3925868544.0,0.5511168003082275,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp32,b16m768n768k416,fwd,,,7851737088.0,0.8151015758514404,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp32,b16m768n768k416,fwd_bwd,,,23555211264.0,2.7547648429870604,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp32,b192m197n197k64,fwd,,,953769984.0,0.19404799938201905,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp32,b192m197n197k64,fwd_bwd,,,2861309952.0,0.7752703905105591,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp32,b192m197n64k197,fwd,,,953769984.0,0.2517199993133545,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp32,b192m197n64k197,fwd_bwd,,,2861309952.0,0.7169023990631104,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp32,b256m128n128k128,fwd,,,1073741824.0,0.1513431966304779,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp32,b256m128n128k128,fwd_bwd,,,3221225472.0,0.5244927883148194,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp32,b256m160n320k256,fwd,,,6710886400.0,1.2618240356445312,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp32,b256m160n320k256,fwd_bwd,,,20132659200.0,3.204403114318848,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp32,b256m576n32k64,fwd_bwd,,,1811939328.0,0.9531295776367188,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp32,b256m64n448k160,fwd,,,2348810240.0,0.493721604347229,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp32,b256m64n448k160,fwd_bwd,,,7046430720.0,1.712320041656494,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp32,b256m96n128k96,fwd_bwd,,,1811939328.0,0.3622400164604187,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp32,b2m1024n1024k1024,fwd,,,4294967296.0,0.4498687982559204,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp32,b2m1024n1024k1024,fwd_bwd,,,12884901888.0,1.3776544094085694,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp32,b32m1024n64k192,fwd_bwd,,,2415919104.0,0.5465087890625,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp32,b32m256n256k256,fwd,,,1073741824.0,0.12400640249252319,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp32,b32m256n256k256,fwd_bwd,,,3221225472.0,0.3949813326199849,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp32,b32m800n384k224,fwd,,,4404019200.0,0.47986800670623775,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp32,b32m800n384k224,fwd_bwd,,,13212057600.0,1.6547616004943848,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp32,b36m512n512k64,fwd,,,1207959552.0,0.1600000023841858,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp32,b36m512n512k64,fwd_bwd,,,3623878656.0,0.7101408004760743,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp32,b36m512n64k512,fwd,,,1207959552.0,0.23239680528640747,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp32,b36m512n64k512,fwd_bwd,,,3623878656.0,0.6430431842803954,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp32,b4m480n896k672,fwd,,,2312110080.0,0.21908479928970337,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp32,b4m480n896k672,fwd_bwd,,,6936330240.0,0.839251184463501,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp32,b4m512n512k512,fwd,,,1073741824.0,0.11560959815979004,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp32,b4m512n512k512,fwd_bwd,,,3221225472.0,0.35797331730524695,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp32,b512m480n96k352,fwd,,,16609443840.0,2.3884800910949706,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp32,b512m480n96k352,fwd_bwd,,,49828331520.0,7.115878295898437,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp32,b64m320n288k608,fwd,,,7172259840.0,1.1473400115966796,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp32,b64m320n288k608,fwd_bwd,,,21516779520.0,3.0093311309814452,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp32,b64m384n96k352,fwd,,,1660944384.0,0.24399360418319702,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp32,b64m384n96k352,fwd_bwd,,,4982833152.0,0.7558048009872436,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp32,b64m800n64k224,fwd_bwd,,,4404019200.0,0.9227136135101319,18
NVIDIA_GeForce_RTX_3060_Ti,v1,bmm,fp32,b8m224n352k800,fwd_bwd,,,3027763200.0,0.4340736150741577,18
NVIDIA_GeForce_RTX_3060_Ti,v1,conv,bf16,128x224c56k7s1g1,dgrad,,,140987334656.0,4.257049560546875,18
NVIDIA_GeForce_RTX_3060_Ti,v1,conv,bf16,128x224c56k7s1g1,fprop,,,140987334656.0,4.751744079589844,18
NVIDIA_GeForce_RTX_3060_Ti,v1,conv,bf16,128x224c56k7s1g1,wgrad,,,140987334656.0,5.148031997680665,18
NVIDIA_GeForce_RTX_3060_Ti,v1,conv,bf16,128x256c28k3s2g1,dgrad,,,1849688064.0,0.1096448004245758,18
NVIDIA_GeForce_RTX_3060_Ti,v1,conv,bf16,128x256c28k3s2g1,fprop,,,1849688064.0,0.11345919966697693,18
NVIDIA_GeForce_RTX_3060_Ti,v1,conv,bf16,128x256c28k3s2g1,wgrad,,,1849688064.0,0.11719679832458496,18
NVIDIA_GeForce_RTX_3060_Ti,v1,conv,bf16,128x64c56k5s1g1,dgrad,,,20552089600.0,0.7016168117523194,18
NVIDIA_GeForce_RTX_3060_Ti,v1,conv,bf16,128x64c56k5s1g1,fprop,,,20552089600.0,1.4443520069122315,18
NVIDIA_GeForce_RTX_3060_Ti,v1,conv,bf16,128x64c56k5s1g1,wgrad,,,20552089600.0,0.8641535758972168,18
NVIDIA_GeForce_RTX_3060_Ti,v1,conv,bf16,160x736c28k5s1g1,dgrad,,,73859072000.0,2.658397579193115,18
NVIDIA_GeForce_RTX_3060_Ti,v1,conv,bf16,160x736c28k5s1g1,fprop,,,73859072000.0,2.3331071853637697,18
NVIDIA_GeForce_RTX_3060_Ti,v1,conv,bf16,160x736c28k5s1g1,wgrad,,,73859072000.0,2.5726712226867674,18
NVIDIA_GeForce_RTX_3060_Ti,v1,conv,bf16,192x32c112k7s2g1,dgrad,,,30211571712.0,1.587609624862671,18
NVIDIA_GeForce_RTX_3060_Ti,v1,conv,bf16,192x32c112k7s2g1,fprop,,,30211571712.0,2.169087982177734,18
NVIDIA_GeForce_RTX_3060_Ti,v1,conv,bf16,192x32c112k7s2g1,wgrad,,,30211571712.0,1.779686450958252,18
NVIDIA_GeForce_RTX_3060_Ti,v1,conv,bf16,256x256c14k3s1g1,dgrad,,,3699376128.0,0.18987520337104796,18
