model,img_size,batch_size,precision,avg_time_ms,oom,gpu,vram_gb,cleanup
convnext_tiny,224,64,bf16,83.34857940673828,False,NVIDIA_GeForce_RTX_5070,12,
convnext_tiny,224,64,fp16,83.3813247680664,False,NVIDIA_GeForce_RTX_5070,12,
convnext_tiny,224,64,fp32,309.746826171875,False,NVIDIA_GeForce_RTX_5070,12,
convnextv2_base,64,16,bf16,18.216720581054688,False,NVIDIA_GeForce_RTX_5070,12,
convnextv2_base,64,16,fp16,18.028112411499023,False,NVIDIA_GeForce_RTX_5070,12,
convnextv2_base,64,16,fp32,24.9693603515625,False,NVIDIA_GeForce_RTX_5070,12,
convnextv2_base,64,32,bf16,24.700159072875977,False,NVIDIA_GeForce_RTX_5070,12,
convnextv2_base,64,32,fp16,24.36385536193848,False,NVIDIA_GeForce_RTX_5070,12,
convnextv2_base,64,32,fp32,37.22991943359375,False,NVIDIA_GeForce_RTX_5070,12,
convnextv2_base,64,64,bf16,37.59640121459961,False,NVIDIA_GeForce_RTX_5070,12,
convnextv2_base,64,64,fp16,37.47751998901367,False,NVIDIA_GeForce_RTX_5070,12,
convnextv2_base,64,64,fp32,65.00163269042969,False,NVIDIA_GeForce_RTX_5070,12,
convnextv2_base,128,16,bf16,36.71515274047852,False,NVIDIA_GeForce_RTX_5070,12,
convnextv2_base,128,16,fp16,36.56825637817383,False,NVIDIA_GeForce_RTX_5070,12,
convnextv2_base,128,16,fp32,70.62110137939453,False,NVIDIA_GeForce_RTX_5070,12,
convnextv2_base,128,32,bf16,69.14134216308594,False,NVIDIA_GeForce_RTX_5070,12,
convnextv2_base,128,32,fp16,68.9487533569336,False,NVIDIA_GeForce_RTX_5070,12,
convnextv2_base,128,32,fp32,141.19398498535156,False,NVIDIA_GeForce_RTX_5070,12,
convnextv2_base,128,64,bf16,147.11619567871094,False,NVIDIA_GeForce_RTX_5070,12,
convnextv2_base,128,64,fp16,146.83482360839844,False,NVIDIA_GeForce_RTX_5070,12,
convnextv2_base,128,64,fp32,296.4463195800781,False,NVIDIA_GeForce_RTX_5070,12,
convnextv2_base,224,16,bf16,109.39686584472656,False,NVIDIA_GeForce_RTX_5070,12,
convnextv2_base,224,16,fp16,109.20804595947266,False,NVIDIA_GeForce_RTX_5070,12,
