model,img_size,batch_size,precision,avg_time_ms,oom,gpu,vram_gb,cleanup
convnext_base,64,64,bf16,22.65651130676269,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_base,64,64,fp16,22.53670310974121,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_base,64,64,fp32,48.16435241699219,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_base,128,16,bf16,21.925376892089844,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_base,128,16,fp16,21.813247680664062,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_base,128,16,fp32,57.76435089111328,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_base,128,32,bf16,33.42643356323242,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_base,128,32,fp16,33.3306884765625,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_base,128,32,fp32,111.8566436767578,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_base,128,64,bf16,58.88460922241211,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_base,128,64,fp16,58.60812759399414,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_base,128,64,fp32,197.7364501953125,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_base,224,16,bf16,47.90886306762695,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_base,224,16,fp16,47.404544830322266,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_base,224,16,fp32,171.2849884033203,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_base,224,32,bf16,84.98636627197266,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_base,224,32,fp16,84.68889617919922,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_base,224,32,fp32,330.32293701171875,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_base,224,64,bf16,172.34994506835938,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_base,224,64,fp16,171.76319885253906,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_base,224,64,fp32,,True,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_large,64,16,bf16,27.046911239624023,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_large,64,16,fp16,26.92812728881836,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_large,64,16,fp32,36.76825714111328,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_large,64,32,bf16,32.89446258544922,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_large,64,32,fp16,32.795135498046875,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_large,64,32,fp32,54.83980941772461,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_large,64,64,bf16,44.09651184082031,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_large,64,64,fp16,43.91219329833984,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_large,64,64,fp32,94.8638687133789,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_large,128,16,bf16,43.33824157714844,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_large,128,16,fp16,43.30188751220703,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_large,128,16,fp32,109.3237762451172,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_large,128,32,bf16,64.45772552490234,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_large,128,32,fp16,64.1761245727539,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_large,128,32,fp32,206.96115112304688,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_large,128,64,bf16,110.14553833007812,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_large,128,64,fp16,109.73081970214844,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_large,128,64,fp32,361.6844787597656,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_large,224,16,bf16,90.37004852294922,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_large,224,16,fp16,89.3301773071289,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_large,224,16,fp32,314.25537109375,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_large,224,32,bf16,161.75514221191406,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_large,224,32,fp16,161.3895721435547,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_large,224,32,fp32,7621.99658203125,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,precision_artifact
convnext_large,224,64,bf16,,True,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_large,224,64,fp16,,True,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
