model,img_size,batch_size,precision,avg_time_ms,oom,gpu,vram_gb,cleanup
convnext_base,224,32,bf16,177.74847412109375,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_base,224,32,fp16,172.56346130371094,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_base,224,32,fp32,,True,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_base,224,64,bf16,,True,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_base,224,64,fp16,,True,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_base,224,64,fp32,,True,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_large,64,16,bf16,37.92639923095703,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_large,64,16,fp16,37.54035186767578,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_large,64,16,fp32,52.789249420166016,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_large,64,32,bf16,49.82118225097656,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_large,64,32,fp16,49.67526245117188,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_large,64,32,fp32,83.55123138427734,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_large,64,64,bf16,74.79296112060547,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_large,64,64,fp16,76.06988525390625,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_large,64,64,fp32,140.3258819580078,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_large,128,16,bf16,70.43225860595703,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_large,128,16,fp16,71.87763214111328,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_large,128,16,fp32,152.19302368164062,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_large,128,32,bf16,111.00262451171876,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_large,128,32,fp16,109.88953399658205,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_large,128,32,fp32,345.1622314453125,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_large,128,64,bf16,,True,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_large,128,64,fp16,,True,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_large,128,64,fp32,,True,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_large,224,16,bf16,162.45504760742188,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_large,224,16,fp16,1915.0919189453125,False,NVIDIA_GeForce_RTX_3070_Ti,8,slow_outlier
convnext_large,224,16,fp32,,True,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_large,224,32,bf16,,True,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_large,224,32,fp16,,True,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_large,224,32,fp32,,True,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_large,224,64,bf16,,True,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_large,224,64,fp16,,True,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_large,224,64,fp32,,True,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_small,64,16,bf16,13.87929630279541,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_small,64,16,fp16,13.740544319152832,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_small,64,16,fp32,20.299776077270508,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_small,64,32,bf16,19.189247131347656,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_small,64,32,fp16,17.985023498535156,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_small,64,32,fp32,31.7521915435791,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_small,64,64,bf16,27.11244773864746,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_small,64,64,fp16,26.93222427368164,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_small,64,64,fp32,50.585086822509766,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_small,128,16,bf16,25.001983642578125,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_small,128,16,fp16,24.679935455322266,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_small,128,16,fp32,55.37740707397461,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_small,128,32,bf16,41.84780883789063,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_small,128,32,fp16,41.49760055541992,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_small,128,32,fp32,118.3477783203125,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_small,128,64,bf16,73.50579071044922,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_small,128,64,fp16,73.41670227050781,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_small,128,64,fp32,195.5292205810547,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_small,224,16,bf16,60.27059173583984,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_small,224,16,fp16,60.31103897094727,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_small,224,16,fp32,165.54290771484375,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_small,224,32,bf16,110.08153533935548,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_small,224,32,fp16,107.61881256103516,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_small,224,32,fp32,895.5125732421875,False,NVIDIA_GeForce_RTX_3070_Ti,8,precision_artifact
convnext_small,224,64,bf16,,True,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_small,224,64,fp16,,True,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_small,224,64,fp32,,True,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_tiny,64,16,bf16,7.894527912139893,False,NVIDIA_GeForce_RTX_3070_Ti,8,
